Latitude,Longitude
-16.19866,-51.33399	
-16.24254,-51.32761	
0.88622,8.72012	
-16.20227,-51.24088	
-16.26099,-51.31749	
4.23145,-87.42803	
4.31458,-87.71468	
4.35451,-84.71415	
4.44955,-89.83200	
4.56992,-85.10796	
-23.19652,-46.06509	
-23.26667,-46.29528	
-16.13266,-51.47049	
-27.12965,-43.67793	
-27.15238,-43.66349	
-27.16065,-43.60081	
-33.10048,-40.97992	
7.51493,-73.69579	
2.42745,-67.30047	
-12.47231,171.30190	
-16.17104,-51.23829	
-26.39183,179.18198	
-20.13906,-47.42754	
-23.29318,-46.07024	
-32.83899,-41.64331	
6.48172,152.67274	
-16.24772,-51.23835	
-16.29651,-51.30591	
-17.03555,-50.81978	
3.57871,-56.25352	
-16.29028,-50.83360	
-32.88000,-42.01565	
-32.92871,-41.97274	
-32.95962,-41.97514	
-32.96599,-41.99477	
-32.97042,-41.99071	
-32.99293,-41.93817	
-16.09744,-51.18522	
-16.10175,-51.14030	
-16.17375,-51.25282	
-16.17385,-51.29591	
-16.26251,-50.68712	
-16.27181,-50.76548	
-27.40469,-43.18220	
2.73924,-67.69775	
2.74104,-67.65529	
2.74681,-67.63409	
2.75396,-67.59224	
4.21833,-82.53711	
7.14837,-74.52042	
-28.04461,-43.26916	
-28.04806,-43.28263	
-16.09652,-51.34113	
-16.17460,-51.16792	
-16.19546,-51.16940	
-16.40903,-50.99902	
-22.44230,-47.69409	
-23.21972,-45.99877	
-23.22200,-46.01646	
-23.22351,-46.01625	
-27.31839,-43.40343	
-5.48173,-74.75444	
-23.23602,-46.27652	
-25.30223,-44.98268	
-27.24777,-43.39717	
-27.25747,-43.39221	
-27.27814,-43.49855	
-27.29867,-43.37431	
-11.74689,169.90462	
-11.76402,169.06500	
-11.77828,169.07182	
-11.94878,170.20398	
-16.20578,-51.27005	
-25.37304,-44.92945	
-29.07870,-136.37920	
-16.13563,-51.41885	
-28.51917,-137.53209	
-29.06461,-135.77026	
-16.19375,-51.09121	
-16.20578,-51.25605	
-16.23118,-51.38602	
-2.04817,-166.22995	
-20.46918,-46.94156	
-27.39085,-43.74284	
-27.39598,-43.69574	
-23.10664,-46.59625	
-31.60665,-42.55753	
-27.20830,-43.57500	
-27.20922,-43.61552	
-13.32271,159.04288	
-20.57570,-47.24834	
-22.68761,-48.34863	
-28.60663,-137.87386	
-15.67083,-50.12664	
-15.68439,-50.09092	
-16.09107,-51.20304	
-16.14823,-51.19207	
-4.89545,-70.87049	
0.61828,-0.30601	
-16.15244,-51.34805	
-16.16967,-51.28648	
-23.19019,-46.33888	
-27.40864,-43.09408	
-27.46330,-43.05352	
-15.82344,-138.54021	
-16.14532,-51.42767	
-16.16413,-51.36988	
-16.18339,-51.26693	
-16.20605,-51.24505	
-16.22614,-51.23036	
2.37155,-98.63480	
-27.43530,-43.05315	
-27.43878,-43.09108	
-27.44694,-43.07415	
-27.45224,-43.03902	
-27.45354,-43.04097	
-27.45620,-43.04556	
1.31235,147.49854	
-15.94800,-138.22141	
-16.16871,-51.36238	
9.81545,149.35425	
-16.18994,-51.26780	
-25.48367,-44.76280	
-25.51848,-44.83440	
7.72598,-73.99284	
-12.95057,-71.25053	
-13.00345,-71.52537	
-13.10770,-71.00843	
-27.33507,-43.27003	
-27.33584,-43.28355	
14.76783,-92.08660	
-16.17441,-51.28623	
-27.34209,-43.35439	
-27.35258,-43.35883	
-27.37738,-43.31038	
-27.42871,-43.55733	
-27.51187,-43.43832	
-27.53412,-43.42629	
-32.86829,-41.35109	
-32.86938,-41.36290	
7.78474,-74.09206	
-23.21230,-46.34848	
-23.21308,-46.35095	
-32.27598,-41.85564	
-32.80205,-41.42871	
-32.89328,-41.36456	
-27.31538,-43.32534	
-33.35757,-41.01655	
-33.41697,-40.93029	
-33.42846,-40.93914	
2.70334,-68.04703	
2.82059,-67.79623	
3.42962,-82.88259	
4.60545,-84.20512	
4.67861,-83.80684	
-16.14380,-51.27925	
-16.25136,-51.25996	
-22.62712,-48.27394	
2.70839,-68.06277	
31.34804,-138.00598	
-16.07734,-51.63741	
-18.55276,-144.16794	
-18.68746,-147.19537	
-23.26794,-46.03289	
-16.25844,-51.29110	
-25.61113,-45.15528	
-20.18991,-47.54367	
-20.25019,-47.23562	
-20.38506,-47.31328	
-20.86976,-46.74358	
-27.22537,-43.53904	
-5.90292,-54.64917	
-5.92880,-54.33135	
-22.35461,-48.14031	
-27.26600,-43.96119	
-5.19298,19.76158	
-16.14816,-51.50492	
-22.10018,-47.58001	
-27.48793,-43.06720	
-28.96172,-135.47090	
-22.34396,-47.77946	
-22.35800,-47.80533	
-22.39831,-47.74408	
-22.40716,-47.71247	
-24.50430,-45.08362	
-13.89477,158.95125	
-13.94859,159.19434	
-16.23985,-51.22954	
-16.59804,-50.65580	
-22.85425,-47.13800	
-22.86043,-47.10555	
-22.87138,-47.11049	
4.88479,-71.67705	
-16.17321,-51.30863	
-16.19846,-51.28235	
-20.84542,-49.51737	
-20.85628,-49.44424	
-20.89177,-49.44455	
-25.51338,-134.91779	
-25.78202,-135.04247	
4.86475,-71.72105	
-13.62037,159.20070	
-13.61285,48.39575	
-2.33089,150.51613	
-27.34160,-43.33456	
-29.21630,-135.95627	
-16.03864,-51.42221	
-16.22431,-51.29746	
-20.01969,-47.57366	
-13.89125,160.95657	
-21.97031,-47.51382	
-5.60306,-54.65834	
-16.17935,-51.24827	
-16.20617,-51.33710	
-16.23919,-51.05097	
-22.99352,-46.72420	
-23.00694,-46.76883	
-23.13949,-46.42333	
-23.14524,-46.30669	
-23.17341,-46.44487	
-23.24713,-46.32594	
-16.13117,-51.43155	
-16.26402,-51.31036	
-22.44453,-47.64636	
-23.06764,-46.67092	
-5.65163,-43.36158	
-16.20306,-51.32360	
-26.77100,-43.80470	
-27.31912,-43.54983	
-14.48133,55.53764	
-27.37786,-43.74136	
-27.37868,-43.73949	
-27.41913,-43.65260	
-27.48372,-43.49036	
-16.07833,-51.14576	
-16.10330,-51.51589	
-16.25111,-51.22168	
-24.63128,-45.26851	
-26.08241,-44.61880	
-28.76315,-137.70222	
-13.36335,159.25456	
-22.96886,-47.97569	
-26.77733,-43.93491	
-26.89779,-43.97170	
-27.19071,-43.65808	
-27.25233,-43.69505	
-31.77039,-42.41806	
-4.02294,-70.78231	
-11.97671,-72.67569	
-12.06245,-73.19106	
-12.07794,-73.15781	
-12.10222,-72.86568	
-27.13011,-43.72609	
-27.17124,-43.65691	
-27.22052,-43.58001	
-27.22369,-43.56812	
-27.23130,-43.78907	
-9.19776,-56.97383	
-12.09225,-72.81122	
-12.30260,-73.72458	
-13.69101,159.09834	
-14.16999,160.20660	
-16.22104,-51.50601	
-23.17927,-46.24277	
-33.03875,-40.97380	
-2.19533,-2.20121	
30.34023,-153.52310	
-20.30894,-51.53035	
-20.34967,-51.38265	
-20.36253,-51.35892	
-20.38980,-51.31382	
-20.41179,-51.49010	
15.22758,-91.93095	
-15.26100,-53.12790	
-32.81153,-41.65672	
-32.81519,-41.65680	
-32.83974,-41.62665	
13.94604,-89.56409	
-16.23363,-51.28399	
-16.24513,-51.41061	
-16.20613,-51.03719	
-24.64121,-135.26445	
-20.36759,-49.90920	
-20.44146,-49.62693	
-31.78550,-43.18262	
-31.81862,-43.13993	
-31.93565,-134.53104	
-32.65147,-42.59351	
-32.65525,-42.60895	
-32.69166,-43.25040	
-32.72203,-42.65657	
-32.82163,-42.62401	
-13.23326,158.79469	
-27.24763,-43.52181	
-15.96229,-51.64624	
-16.43225,-52.02453	
-16.18144,-51.21781	
-22.32513,-47.77334	
-22.36431,-47.74006	
-22.36896,-47.76721	
-23.19693,-46.30922	
-16.16370,-51.18227	
-22.69938,-140.64034	
-22.71763,-140.46175	
-22.72989,-141.85797	
-22.75403,-140.84030	
-1.33655,-71.63499	
-1.39222,-72.01294	
-27.32380,-43.17639	
-27.36961,-43.13237	
-33.00342,-41.12715	
-33.01144,-41.21737	
-16.10079,-51.18044	
-27.40702,-43.02037	
-27.42763,-43.02474	
-27.45485,-42.95932	
-16.21439,-51.21795	
-20.72166,-47.32622	
-20.91123,-46.97222	
-24.51073,-45.18847	
-32.98816,-41.24270	
-24.46433,-45.21258	
-27.17318,-43.39830	
-27.34181,-43.24041	
-27.35134,-43.22476	
-27.36719,-43.21662	
-27.37307,-43.17473	
-27.39898,-43.17245	
-27.18302,-43.35661	
-27.35970,-43.26479	
-22.43976,-47.60157	
-27.31305,-43.40128	
-5.49881,-74.91871	
10.11790,160.84610	
6.11346,153.77759	
9.99758,160.92921	
-11.54612,-56.91069	
-16.20082,-51.27425	
-16.35150,-51.00665	
-19.59348,-141.99260	
-27.92955,-43.55987	
-27.94615,-43.55870	
-27.95157,-43.54383	
-27.98091,-43.48542	
-16.20976,-51.47474	
-16.25547,-51.42664	
-21.42788,-49.14370	
-14.07881,56.10146	
-27.00993,-43.60942	
-27.23870,-43.43390	
-27.24567,-43.42227	
-27.25261,-43.57814	
21.31806,-137.12903	
7.78039,-74.37050	
-27.18032,-43.59922	
-27.20525,-43.51461	
-27.21013,-43.68629	
-27.24349,-43.44112	
29.35174,-129.49846	
-15.73263,-50.40429	
5.52583,-90.75533	
-1.23318,-0.22177	
-15.72990,-50.12031	
-15.73042,-50.11530	
-15.73715,-50.13922	
-16.16874,-51.26881	
-16.17628,-51.33653	
-27.60105,-43.23198	
-32.98422,-41.19610	
1.43111,3.41625	
-19.26718,-143.40091	
-23.24009,-46.32961	
3.34639,-71.13508	
5.37365,147.81769	
-13.35417,157.73769	
-13.44068,158.18309	
-13.65112,158.78604	
-4.94165,-53.80380	
-5.21958,-54.25220	
8.16901,-76.03689	
-19.79390,-142.82582	
-11.54858,-57.53955	
-16.12407,-51.18142	
-16.14330,-51.18694	
-29.12204,-136.11060	
-20.04028,-47.34225	
-22.67270,-48.05589	
-27.35748,-43.04390	
-27.43556,-43.00983	
-27.43873,-43.01908	
-14.11050,161.01472	
-14.12423,161.12947	
-15.43552,162.49290	
-16.16176,-51.31221	
-16.19594,-51.23647	
-16.19866,-51.22031	
-20.36529,-49.71908	
-27.57915,-43.36863	
-33.06351,-41.02746	
-12.84316,-73.78712	
-12.85993,-73.99363	
-14.03484,159.87549	
-14.04765,159.89980	
-16.20403,-51.17539	
-16.20743,-51.17391	
-27.37635,-43.15746	
-27.44108,-43.02288	
-26.51700,-136.34067	
2.81207,-67.81568	
2.83892,-67.70468	
-16.16395,-51.25711	
-27.36660,-43.25500	
2.79194,-67.96397	
2.79745,-67.89279	
2.81453,-67.82653	
2.81713,-67.82664	
-16.17642,-51.30534	
-23.20811,-46.13197	
-23.22609,-46.27969	
-23.25539,-46.18349	
-23.26814,-46.11359	
-23.33086,-45.97832	
-23.35741,-46.02540	
-32.89760,-41.41281	
-32.96153,-41.19078	
-32.98598,-41.23256	
-21.01155,-49.12053	
-25.38932,-45.00796	
-25.57661,-44.85158	
-25.59852,-44.86604	
-4.17019,-70.85437	
-16.13846,-51.33665	
-16.29214,-50.62860	
-32.93799,-41.37775	
-32.93835,-41.39774	
-12.22104,-71.52659	
-16.16521,-51.51931	
-24.37878,-45.37542	
-27.27034,-43.49009	
-15.43554,-51.89223	
-16.21412,-51.24310	
-27.23556,-43.58535	
-27.25489,-43.46451	
-27.28156,-43.41066	
-16.94362,-50.67683	
-20.39127,-49.74134	
-22.42498,-47.79245	
-22.51019,-47.61178	
7.83662,-74.36395	
-12.11325,-73.14658	
-13.50165,-76.43164	
-16.21532,-51.20739	
-16.29225,-51.43890	
-16.43238,-52.05039	
2.35304,-67.97374	
6.41265,152.83228	
-20.20543,-47.33812	
-23.27029,-46.81964	
-16.17909,-51.44896	
-27.24013,-43.55599	
-27.82640,-43.66476	
-27.89210,-43.93007	
-23.14522,-47.29297	
-27.48171,-42.86621	
-6.78581,9.13650	
7.57352,-73.99126	
-16.15337,-51.30468	
-27.39284,-42.86488	
-33.00002,-41.07600	
5.86726,-77.20317	
-15.35054,19.87310	
-16.10599,-51.24527	
-16.16786,-51.22678	
-16.17768,-51.21290	
-16.22320,-51.21717	
-19.80763,-141.38974	
-20.24076,-140.14809	
-23.12885,-47.26039	
-23.24739,-46.34222	
-16.19378,-51.25995	
-27.50686,-42.93711	
-27.50790,-42.94252	
-27.57101,-43.27592	
-5.87740,-74.31267	
-5.89673,-74.45107	
-15.80097,-139.26643	
-20.18160,-49.88365	
-27.56312,-43.29659	
-5.62471,-43.46540	
-5.71391,-43.36762	
-16.14554,-51.33523	
-16.18472,-51.27596	
-16.19697,-51.26729	
-28.46589,21.64875	
0.85571,0.29831	
-27.37900,-43.14660	
-27.38412,-43.15484	
-27.38968,-43.15357	
-27.39697,-43.14764	
-27.51977,-42.90639	
-30.32800,-42.91012	
-30.34905,-42.90195	
-30.65773,-42.61539	
-30.67092,-42.63827	
-13.81927,159.14809	
-15.92585,161.58401	
-23.17367,-46.13164	
-23.28284,-46.12417	
-23.30635,-46.03576	
-23.30667,-46.09068	
-23.32792,-46.03979	
-23.35198,-46.03485	
-32.91831,-41.56820	
-21.86538,-47.59536	
-25.37776,-44.87911	
-25.39720,-44.84570	
-25.45575,-44.85450	
-25.46666,-44.77526	
-16.35360,-50.93506	
-16.67420,-50.67258	
-19.94785,-47.99824	
-22.46898,-47.69383	
-22.85219,-47.26959	
-22.94231,-47.18221	
-27.32926,-43.42795	
-27.35614,-43.26026	
-27.15722,-43.52438	
-27.38790,-43.30134	
-32.10886,-42.04548	
-32.87152,-41.45339	
-32.94340,-41.34417	
-20.57791,-46.86039	
-23.18073,-46.39920	
-27.28946,-43.40154	
1.20813,-28.20206	
-16.21609,-51.04484	
-16.24811,-51.36083	
-16.24832,-51.33140	
-13.95647,161.21516	
-22.20424,-48.51495	
-22.40781,-47.62793	
-22.41617,-47.62218	
-22.42924,-47.66199	
-22.45754,-48.28259	
-27.37095,-43.31748	
-27.39441,-43.27166	
-27.40518,-43.14613	
-4.92666,-74.77490	
-11.36207,167.73010	
-11.90934,169.64124	
-11.97225,170.08588	
-14.06344,173.34453	
-27.31126,-43.30890	
-27.34252,-43.16913	
-32.45216,18.92540	
-33.08019,17.86529	
-33.08204,17.27685	
-22.46214,-47.63349	
-22.48108,-47.68935	
-27.28048,-43.67947	
-27.30576,-43.66280	
-27.38067,-43.67210	
-27.42725,-43.55880	
-27.43958,-43.54361	
-27.46231,-43.58754	
-16.16329,-51.27379	
-16.25033,-51.27650	
-26.08164,-135.77364	
-27.28421,-43.40809	
-27.41718,-43.58903	
-19.13844,-141.57051	
-26.86204,-43.85386	
-27.23797,-43.55346	
-27.24364,-43.52602	
-27.54004,-43.21045	
8.19915,-74.96420	
-16.14909,-51.34267	
-28.02198,-43.37313	
-28.04763,-43.32269	
2.71482,-67.82929	
2.72445,-67.83121	
-10.53238,-59.38326	
-16.19619,-51.39356	
-16.20451,-51.26968	
-20.38546,-46.94529	
-20.41462,-46.94161	
-15.29677,-52.75531	
-16.14527,-51.41645	
2.43172,-16.79644	
6.13721,-56.17220	
6.10380,-77.10941	
-16.23623,-51.30593	
-23.27468,-46.33839	
-23.27683,-46.33142	
-24.35994,-45.36801	
-27.26884,-43.59780	
-22.50049,-47.64345	
-27.26960,-43.65378	
-13.47186,160.65288	
-15.55755,-50.22250	
-16.47981,-51.30768	
-19.58537,-141.93631	
-19.59116,-141.91040	
-19.89224,-140.10570	
-1.89999,-74.86553	
-13.46612,159.52734	
-26.67731,174.85005	
-13.56802,161.04579	
-19.21058,-145.48630	
-19.76832,-142.55859	
-19.82590,-134.27232	
-23.46589,-122.87833	
-26.96418,-43.77288	
-26.99346,-43.71062	
-23.29539,-46.74174	
-27.11570,-134.24936	
-27.66485,-43.07223	
-21.36457,-49.06697	
-23.29613,-46.77577	
-25.71654,-44.57085	
-25.75627,-44.47377	
0.72042,-69.32211	
0.74157,-69.13335	
-16.08357,-51.30459	
-16.12714,-51.26340	
-16.13152,-51.20471	
0.56832,-69.10373	
14.06113,-90.32283	
-22.61614,-48.10960	
-22.69120,-47.97253	
-11.75148,169.31325	
-13.00760,172.31717	
-16.11442,-51.28220	
-16.15065,-51.34314	
-16.18498,-51.34029	
-16.23489,-51.33758	
-27.38709,-43.11684	
-27.39022,-43.11936	
-5.39482,-74.59270	
-27.50288,-43.42767	
-27.52755,-43.50935	
-27.53677,-43.35849	
6.03688,-77.14009	
-13.59569,159.21347	
-13.60302,159.27423	
-13.70104,159.52774	
-16.18070,-51.07911	
-16.19337,-51.07893	
-16.43942,-51.08445	
-27.31908,-43.21009	
-27.48225,-43.54698	
-27.49442,-43.41542	
-16.15291,-51.23616	
-11.47593,168.65132	
-11.92229,169.50259	
-13.75333,161.09113	
-16.16335,-51.31987	
-16.19457,-51.28513	
-27.17544,-43.42850	
-16.25744,-51.41666	
-33.14140,16.92110	
5.98506,-77.27142	
6.01172,-78.51252	
6.16400,-81.13960	
-16.17733,-51.29728	
-27.31684,-43.34715	
2.38964,5.34438	
-32.90228,-41.45661	
-16.03936,-51.34864	
-16.16566,-51.28277	
-16.19350,-51.22836	
-21.65360,-48.04791	
-23.08559,-46.42757	
-23.27083,-46.33997	
-32.92390,-41.44621	
-16.03654,-51.41526	
-16.43576,-51.13757	
-25.40424,-45.19046	
-26.94867,-43.72227	
-27.26635,-43.46337	
-32.65967,-42.21300	
-4.00379,-70.79433	
-4.09472,-70.83395	
32.45154,-136.06401	
-13.31917,159.25784	
-27.24019,-43.49657	
-28.68242,-137.49054	
-28.91143,-137.02777	
-16.44384,-50.72142	
-16.74153,-50.48835	
-27.20723,-43.92882	
-27.21321,-43.30963	
-5.35921,-54.52431	
-5.39626,-54.51798	
-5.44505,-54.78829	
-16.18338,-51.21485	
-27.41945,-43.10806	
-32.99160,-42.03829	
-33.05493,-42.01355	
-33.06250,-41.99972	
-33.07217,-41.95694	
-16.13657,-51.19172	
-28.10432,-43.19969	
-28.10917,-42.96382	
-13.70113,159.59212	
-24.48753,-45.19744	
-33.10654,-41.02058	
-33.39494,-40.92697	
-16.15540,-51.27355	
-16.28310,-51.25021	
-33.80125,-40.63614	
-20.70065,-49.81591	
-20.71992,-49.80041	
-32.50962,-43.30568	
-32.77497,-42.48922	
-32.77708,-42.48253	
-32.77942,-42.48032	
-16.10128,-51.35358	
7.55808,-74.05233	
7.66880,-74.15202	
-22.48011,-47.85496	
-22.49299,-47.86518	
-22.49656,-47.85450	
-26.87766,-139.42567	
-27.34683,-43.22916	
-27.35441,-43.20729	
-27.37250,-43.12965	
-5.78584,-74.33780	
-27.46599,-43.47898	
-27.54164,-43.13144	
-33.35772,-39.75134	
-16.15611,-51.34903	
-13.92460,161.13010	
-23.12068,-46.40144	
-23.20040,-46.02724	
-23.28794,-46.04823	
-23.31885,-46.04988	
-27.27689,-43.36722	
-27.27724,-43.55680	
-13.68309,159.21591	
-13.76103,160.38924	
-16.02159,-51.44939	
-27.04525,-43.56022	
-27.94118,-43.53614	
-13.63467,159.04662	
-13.75524,160.43086	
-13.81982,160.81537	
-23.13372,-46.46548	
-13.45795,159.36494	
-20.25764,-49.96509	
-20.33584,-49.85905	
-20.39396,-49.61290	
-22.21781,-47.48368	
-22.21996,-47.55042	
-27.21643,-43.56844	
-27.22679,-43.54942	
-27.23947,-43.50397	
-27.24856,-43.50474	
-27.28159,-43.67658	
-32.81236,-41.55753	
-4.57260,-69.29181	
13.78420,-89.82166	
-16.24716,-51.32886	
-22.73197,-48.48056	
-27.17192,-43.60506	
-4.14424,-71.20107	
-16.18593,-51.22626	
-16.19464,-51.24674	
-16.20215,-51.22692	
-16.20524,-51.22487	
-27.48497,-42.90413	
-27.49154,-42.93662	
14.12124,-90.31455	
-16.27371,-51.28247	
-22.84355,-47.32651	
-27.35639,-43.78458	
5.24046,-72.24231	
-13.79251,-73.91348	
-13.82968,-73.94425	
-17.97909,167.42142	
-15.23613,-52.81717	
-15.70348,-50.13235	
-15.72510,-50.09970	
-16.29421,-50.94376	
-16.30426,-50.90130	
-16.30924,-50.88118	
-16.32185,-50.88759	
-27.40117,-43.23861	
-27.40259,-43.22924	
7.63614,-73.52946	
7.65063,-74.12272	
-16.18742,-51.18357	
-27.37587,-43.21585	
-27.38069,-43.24593	
-27.39472,-43.24805	
-12.44737,-73.63975	
-16.19372,-51.44981	
0.69413,-69.75456	
0.75462,-69.41467	
-11.65143,-56.93309	
-21.93533,-47.15106	
-27.32933,-43.51200	
-5.04728,-49.69962	
-16.11667,-51.12143	
-16.12819,-51.09309	
-24.81916,-44.85729	
-24.82230,-44.85143	
-27.49801,-42.92822	
-27.50267,-42.91085	
-12.63107,156.40747	
-16.13149,-51.07845	
-23.16615,-46.33455	
-23.18497,-46.32942	
14.57538,-90.85773	
-16.20891,-51.22983	
-21.81193,-47.60461	
-24.09668,171.79721	
-27.39629,-43.05608	
-27.40264,-43.19903	
-27.40538,-43.20815	
-27.41260,-43.08116	
-20.27692,-49.69269	
-20.29617,-49.65123	
-20.29975,-49.61831	
-20.33815,-49.53979	
-20.35750,-49.43648	
-27.26548,-43.20763	
-27.37229,-43.12882	
-27.38698,-43.13981	
-27.39107,-43.49396	
-27.42796,-43.13084	
-27.52356,-43.38026	
-27.54343,-43.33553	
2.52107,-67.62119	
4.62831,-83.76477	
-16.13589,-51.50354	
-16.17447,-51.34004	
-16.20184,-51.28792	
-18.68988,-171.56232	
-16.16675,-51.26540	
-16.20670,-51.20973	
-16.24442,-51.34811	
-27.33591,-43.38599	
-27.34296,-43.39427	
-16.18846,-51.28168	
-16.18476,-51.45831	
-6.29951,-73.85152	
-11.84472,-57.16634	
-16.30857,-51.49126	
-25.21715,-45.34016	
-32.73352,-42.12798	
-27.44264,-43.79290	
-3.14197,147.56747	
-16.24507,-51.28247	
-27.35386,-44.01751	
-27.41312,-43.89046	
-32.60914,-42.46319	
-21.99058,-48.80193	
2.37185,-70.85336	
-23.14161,-46.08612	
-16.07602,-51.67338	
-16.27028,-51.25631	
-32.74819,-42.05269	
-32.77343,-42.66780	
-13.90829,173.25710	
-16.15073,-51.28660	
-27.58268,-43.26447	
-27.59515,-43.18685	
7.50636,-73.72514	
-16.17548,-51.29729	
-27.58376,-43.26757	
-27.59478,-43.24414	
-27.59808,-43.24620	
-27.60344,-43.20779	
4.60659,-83.73665	
4.62574,-84.22264	
-12.21725,-72.87297	
-12.24567,-73.11060	
-16.16539,-51.16839	
-16.24010,-51.18013	
-27.36183,-43.19767	
-27.40527,-43.24665	
5.91269,-77.37790	
-20.59371,-50.43640	
-23.23960,-46.27721	
-32.75307,-42.22191	
-32.92692,-42.11643	
-32.92722,-42.09105	
-32.93680,-42.08099	
-32.94686,-42.06884	
-14.09677,161.18359	
-14.10139,160.85854	
-14.10968,161.12610	
-30.10186,-132.55180	
-32.89739,-42.16729	
-32.96174,-41.91866	
-27.69964,-43.33881	
-4.13340,-70.82742	
-16.22685,-51.23991	
-16.31019,-50.92159	
-22.47728,-48.26397	
-22.67596,-48.03467	
-27.25176,-43.35656	
-27.32309,-43.30478	
-27.33522,-43.29374	
-27.35388,-43.26681	
-27.35848,-43.22400	
-27.36571,-43.26665	
-27.36860,-43.24731	
-27.37417,-43.23183	
-27.41645,-43.16174	
-27.44579,-43.11385	
-27.83258,-43.37873	
-16.09538,-51.41141	
-21.80360,-47.52367	
-27.22120,-43.38401	
-27.36609,-43.26251	
-27.38250,-43.21753	
-27.48745,-43.47209	
-27.49572,-43.47002	
-27.49910,-43.47543	
-27.51093,-43.60070	
7.72761,-73.49184	
-16.08311,-51.44709	
-32.37754,16.22169	
6.07271,-72.80502	
-4.20104,-71.26381	
1.44507,-0.04964	
-22.78190,-47.61286	
-23.28143,-46.04495	
-27.17399,-43.87690	
-5.72584,-74.37507	
-10.32803,-68.58847	
-16.19425,-51.26073	
-16.41279,-50.63365	
-32.78874,-41.62672	
-32.91738,-41.05235	
-32.92739,-41.03492	
-33.09328,-41.91002	
-5.64087,-74.36625	
-16.26698,-51.67401	
-27.21898,-43.77897	
-31.81216,-42.51049	
-32.91031,-41.66346	
5.08203,-72.39412	
5.11648,-72.18124	
-17.42742,-49.94124	
14.35579,-91.32336	
-16.20526,-50.92314	
-4.14440,-70.63188	
-4.15773,-70.67950	
14.22197,-90.41393	
-13.03864,-71.31099	
-15.24992,-52.80837	
-27.44412,-43.04307	
-33.06418,-41.11369	
-20.36998,-46.86126	
-29.98504,-42.93057	
7.60420,-73.86645	
-27.18528,-43.85015	
-27.34096,-44.10898	
-7.55516,-68.21663	
-16.19048,-51.25261	
-16.22039,-50.90499	
-16.12541,-51.28316	
-16.58288,-50.21516	
-22.37141,-48.16484	
-22.39960,-48.11754	
-22.41516,-48.07269	
-22.41709,-48.07435	
-27.44806,-43.04456	
-16.02077,-51.02338	
-16.13284,-51.12990	
-16.14317,-51.11637	
-16.15185,-51.10396	
-16.15685,-51.13932	
-27.56856,-43.40969	
-22.13692,-48.26075	
-6.43425,-77.87758	
-27.21806,-43.58434	
-27.23080,-43.81100	
-27.23832,-43.80701	
-27.27843,-43.33195	
-27.39964,-43.97490	
1.83786,-69.95676	
-15.85746,-51.33697	
-27.61362,-43.12828	
-27.61382,-43.13339	
-27.62267,-43.11404	
-27.63519,-43.09420	
-27.63844,-43.11594	
-33.11874,-40.93754	
-33.17877,-40.93600	
9.87853,161.56734	
7.62069,-73.76611	
-2.59172,-71.97228	
-21.80374,-47.59672	
5.56688,-76.71043	
5.82370,-77.20333	
-24.47357,-45.20331	
-27.42197,-43.07284	
-27.42331,-43.06432	
-27.42807,-43.12891	
-12.22783,-73.12937	
-16.09228,-51.34016	
-16.36733,-51.05662	
4.90595,-71.83605	
4.92741,-71.90061	
-12.19449,-73.01498	
-12.27317,-73.12005	
-14.01236,161.38226	
-20.29202,-49.88372	
-20.34820,-49.82193	
-20.34964,-49.86058	
-20.42685,-49.69299	
-20.43502,-49.63778	
-23.27275,-45.96830	
-23.28515,-45.99734	
-29.69791,-134.59142	
-25.38892,-129.43904	
-28.01656,-43.59114	
-28.02331,-43.39908	
-28.04106,-43.49664	
-28.04522,-43.55053	
-28.12045,-43.31618	
-28.78859,-140.32077	
-32.83109,-42.47853	
-5.68775,-43.32066	
-15.11987,161.49132	
-22.47769,-48.32755	
-22.48220,-47.58080	
-25.47532,-44.76912	
-27.40203,-43.07903	
-13.84727,159.73077	
-13.86541,159.78181	
-20.11721,-47.35585	
-20.42654,-47.01396	
-23.65170,-47.04622	
-13.83898,159.75351	
-16.06490,-51.50159	
-23.14940,-46.51155	
-23.25916,-46.33993	
-5.96518,10.50542	
-16.16865,-51.46534	
7.31172,-73.40463	
8.08702,-74.91085	
-13.56921,159.00734	
-19.09181,-142.62759	
7.67545,-73.65736	
7.88037,-74.59920	
7.90406,-74.49831	
-16.08531,-51.44976	
-32.89164,-41.54903	
29.79588,-133.19290	
7.79343,-74.89575	
-10.97273,168.12526	
-11.05813,168.01692	
-11.54555,168.93658	
-22.77412,-47.35268	
-5.81866,-73.97166	
-16.20882,-51.39868	
-16.29035,-50.50219	
-13.73073,158.74515	
-16.09949,-51.26030	
-27.51027,-42.89891	
-16.11209,-51.42425	
-16.12346,-51.11130	
-16.14546,-51.22985	
-16.14681,-51.26306	
-16.16339,-51.21913	
-33.02699,-41.04704	
-33.04145,-41.01471	
5.26113,-71.87943	
5.26896,-71.84174	
-19.46167,-142.37880	
-20.26079,-47.28843	
-20.29607,-47.09809	
-23.48188,-45.88583	
-23.49117,-45.95572	
-25.49662,-44.87455	
-25.53848,-44.85370	
-32.90170,-41.38591	
-32.94113,-41.29669	
-32.94151,-41.29455	
-20.32942,-46.98243	
-27.41726,-43.14409	
2.34238,-67.81223	
-16.18594,-51.26134	
-20.85693,-49.24547	
14.60820,-91.59941	
-23.13857,-47.24019	
-23.19732,-46.48268	
